book_id,title,language,read_count,pages_total,ocr_pages,old_model_pages,new_model_pages,translated_pages,needs_reocr,needs_retranslate,old_models,url
6953e51e77f38f6761befe79,"Discourse on Method; Meditations; Principles of Philosophy",English,0,296,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6953e51e77f38f6761befe79
6988a5a3d8fdf4cf94c34930,"[Hebrew: Sefer matzat shimurim]",Hebrew,1,193,99,0,99,0,no,no,"",https://sourcelibrary.org/book/6988a5a3d8fdf4cf94c34930
69906140322e01b1349a4374,"A Dialogue Concerning Witches and Witchcraftes",English,0,165,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69906140322e01b1349a4374
69906148322e01b1349a46f8,"A Guide to Grand-Jury Men",English,0,287,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69906148322e01b1349a46f8
6992cbf3018b80967354c65f,"新編直指算法統宗 (Suanfa Tongzong: Systematic Treatise on Arithmetic) Vol 3",Chinese,0,65,65,0,65,0,no,no,"",https://sourcelibrary.org/book/6992cbf3018b80967354c65f
985e5c8f-b1a4-400e-8761-08ce0fc5b6da,"Cardano: Ars Magna (1545 First Edition)",Latin,0,172,172,0,172,172,no,yes,"",https://sourcelibrary.org/book/985e5c8f-b1a4-400e-8761-08ce0fc5b6da
6992cc3491c64b08f7c797e6,"Planisphère chinois (Chinese World Map)",Chinese,0,1,1,0,1,0,no,no,"",https://sourcelibrary.org/book/6992cc3491c64b08f7c797e6
6953ce4d77f38f6761be36fb,"Meditations of Marcus Aurelius (Communings with Himself)",Greek,0,194,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6953ce4d77f38f6761be36fb
6990615eef12272ffdc8d5d0,"Thesaurus Exorcismorum Atque Conjurationum Terribilium (Part 2)",Latin,0,285,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6990615eef12272ffdc8d5d0
699067ef249ce014347d4e4f,"Vat.ebr.226",Hebrew,1,655,655,0,655,0,no,no,"",https://sourcelibrary.org/book/699067ef249ce014347d4e4f
6984e84f8e42dbf1a2806f54,"Die Philosophen der drey ersten Jahrhunderte der Kirche",German,0,376,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6984e84f8e42dbf1a2806f54
6991e1a6339ebc850994a7af,"Oeconomicus",Greek,0,81,81,0,81,0,no,no,"",https://sourcelibrary.org/book/6991e1a6339ebc850994a7af
699249c5a2d53df4853bfdaf,"Kitáb-i-Íqán (1882 Bombay edition)",Persian,0,30,30,0,30,0,no,no,"",https://sourcelibrary.org/book/699249c5a2d53df4853bfdaf
6992ce0200f13b15f3ca3d34,"武備志(三十八)",Chinese,0,95,95,0,95,0,no,no,"",https://sourcelibrary.org/book/6992ce0200f13b15f3ca3d34
6980941f47addb6bb3431a48,"Leo rugiens in decisionis propheticae Belli Bohemici. Parte tertia. Dritter Theyl der Entscheydung vom Böhmischen Wesen",Latin-German,0,70,70,0,70,0,no,no,"",https://sourcelibrary.org/book/6980941f47addb6bb3431a48
6992cffef5b4f75c1a4c9ede,"程氏墨苑",Chinese,0,110,110,0,110,0,no,no,"",https://sourcelibrary.org/book/6992cffef5b4f75c1a4c9ede
6953e50577f38f6761bef758,"Novum Organum Scientiarum (1762)",Latin,0,408,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6953e50577f38f6761bef758
6992cd8143713c66ea636f0c,"本草綱目·卷五~卷六",Chinese,0,94,94,0,94,0,no,no,"",https://sourcelibrary.org/book/6992cd8143713c66ea636f0c
6990653d726f64800c10a557,"Natyashastra",Sanskrit,0,422,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6990653d726f64800c10a557
697e23c80991cfe5bac5529b,"Historia ecclesiastica. Dat is Warachtighe beschrijvinge aller ouder Christelijcker kercken",Latin-Dutch,0,739,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697e23c80991cfe5bac5529b
6992cdb443713c66ea63812e,"武備志(二十三)",Chinese,0,92,92,0,92,0,no,no,"",https://sourcelibrary.org/book/6992cdb443713c66ea63812e
6956eaf4f23ebf30578dba35,"De occulta philosophia libri I (Latin; 1531)",Latin,0,224,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6956eaf4f23ebf30578dba35
69906d4964d44bd0a0ef5314,"Tithi Nirnaya",Sanskrit,0,27,27,0,27,0,no,no,"",https://sourcelibrary.org/book/69906d4964d44bd0a0ef5314
6990700a245959b9547d6430,"Physiologus de Naturis XII Animalium",Latin,0,66,66,0,66,0,no,no,"",https://sourcelibrary.org/book/6990700a245959b9547d6430
6970e3559b09d309d780a244,"De l'admirable pouvoir et puissance de l'art",French,0,100,100,0,100,0,no,no,"",https://sourcelibrary.org/book/6970e3559b09d309d780a244
6992cb50d4d545ae73feee35,"八十四相大悲咒 (Illustrated Great Compassion Mantra in 84 Aspects)",Chinese,0,99,99,0,99,0,no,no,"",https://sourcelibrary.org/book/6992cb50d4d545ae73feee35
6953e47477f38f6761bee59e,"Sidereal Messenger - English Translation with Kepler Dioptrics",Latin-English,0,150,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6953e47477f38f6761bee59e
69906885249ce014347d66a6,"Siddhanta Panchangamu",Telugu,0,1480,1480,0,1480,0,no,no,"",https://sourcelibrary.org/book/69906885249ce014347d66a6
69907ce15f855ec553e77c54,"Samudrikam (Vishnu Dutta)",Sanskrit,0,87,87,0,87,0,no,no,"",https://sourcelibrary.org/book/69907ce15f855ec553e77c54
6990691a2f82e0fda480421d,"Vimshottari Dasha Prayoga",Sanskrit,0,10,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6990691a2f82e0fda480421d
6953cc1777f38f6761be12ca,"Lindisfarne Gospels - Original Manuscript Text Vol. 2",Anglo-Saxon,0,259,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6953cc1777f38f6761be12ca
697a30565f904ad9c01e0cd5,"Curiositez inouyes; hoc est: Curiositates inauditae de figuris persarum talismanicis; horoscopo patriarchum et charactereribus coelestibus",French,0,439,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697a30565f904ad9c01e0cd5
6992cdb943713c66ea6382fd,"三才圖會(四十八)",Chinese,0,84,84,0,84,0,no,no,"",https://sourcelibrary.org/book/6992cdb943713c66ea6382fd
697a3055e7ce85e28a965e7b,"Crede mihi",Latin,0,262,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697a3055e7ce85e28a965e7b
697b0799653ff2afbfb554a4,"The epistles",English,0,324,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697b0799653ff2afbfb554a4
695929a57c072c27f686d29f,"Steganographia vindicata; reserata et illustrata",Latin,0,418,10,0,10,0,no,no,"",https://sourcelibrary.org/book/695929a57c072c27f686d29f
69771d5c7e1d5a07ae945890,"Biblia Veteris Testamenti ... Biblische Historien",Latin-German,0,194,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69771d5c7e1d5a07ae945890
6953cf2077f38f6761be6ac0,"Lucian Vol. 4 (Anacharsis; Menippus; Alexander the False Prophet)",Greek,0,525,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6953cf2077f38f6761be6ac0
697c8e0fbaa544415f85b6ac,"Vom Goldmachen",German,0,154,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697c8e0fbaa544415f85b6ac
695594f27bd6d2cd1d61e257,"Swedenborg Arcana Caelestia Vol. II (1750)",English,2,412,10,0,10,0,no,no,"",https://sourcelibrary.org/book/695594f27bd6d2cd1d61e257
697c8e0f127f6cd8290b33a1,"Das Geheimniss der hermetischen Philosophie",German,0,108,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697c8e0f127f6cd8290b33a1
697e23ca5b90626170f7b3d2,"The history and chronology of the fabulous ages considered; particularly with regard to ... Bacchus and Hercules",English,0,166,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697e23ca5b90626170f7b3d2
6974b63919126e775cf6d7c3,"Apocalypsis spagyrica et philosophica oder wahrhaffter und untrüglicher Weg zu der höchsten Medicin",German,0,242,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6974b63919126e775cf6d7c3
69906d8364d44bd0a0ef5a44,"Ramal Navaratna",Sanskrit,0,211,211,0,211,0,no,no,"",https://sourcelibrary.org/book/69906d8364d44bd0a0ef5a44
697b079a265ada318df401ce,"Die erste Liebe. Das ist: wahre Abbildung der ersten Christen",German,0,1533,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697b079a265ada318df401ce
69907e07b91bcb2db3f6daaa,"RanvirVijaya5449GhaAlm25Shlf1DevanagariJyotish",Sanskrit,0,168,168,0,168,0,no,no,"",https://sourcelibrary.org/book/69907e07b91bcb2db3f6daaa
69907e20b91bcb2db3f6e508,"HodaChakram5440Alm24Shlf5GhaDevanagariJyotish",Sanskrit,0,56,56,0,56,0,no,no,"",https://sourcelibrary.org/book/69907e20b91bcb2db3f6e508
697a30565f904ad9c01e0cd7,"Danicorum monumentorum libri sex",Latin,0,786,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697a30565f904ad9c01e0cd7
695289a1ab34727b1f04d87d,"Recueil de divers traitez de theologie mystique",French,1,568,568,0,568,500,no,yes,"",https://sourcelibrary.org/book/695289a1ab34727b1f04d87d
6952ca2a77f38f6761bc33bf,"Mysteries of Egypt (Neoplatonic collection)",Latin,5,550,550,0,550,549,no,yes,"",https://sourcelibrary.org/book/6952ca2a77f38f6761bc33bf
69591171ecb01322b30691d6,"Hortus Indicus Malabaricus Vol. 2",Latin,0,318,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69591171ecb01322b30691d6
6990540738e1fdee57b365c1,"Vorlesungen über Gastheorie; Bd. 2",German,0,294,87,0,87,0,no,no,"",https://sourcelibrary.org/book/6990540738e1fdee57b365c1
6985ca74e3007574295ea81b,"Prozess gegen den Orden der Tempelherren. Aus den Originalacten der päpstlichen Commission in Frankreich",German,0,726,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6985ca74e3007574295ea81b
6978ee3a12c6659f58909362,"Christosophia oder Weg zu Christo",German,0,488,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6978ee3a12c6659f58909362
6976dbb5097b3607ee4be2fb,"Azoth et Ignis; Das ist; das wahre elementarische Wasser und Feuer. Aureum vellus  oder goldenes Vliess",German,0,406,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6976dbb5097b3607ee4be2fb
697e23c9fe383588b24e60b8,"I.N.D.N.I.C. Hunc; ex ff. libro 1 & 2 desumptarum; illustrium quastionum cinnum",Latin,0,10,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697e23c9fe383588b24e60b8
695596247bd6d2cd1d620b31,"The Real History of the Rosicrucians",English,0,466,10,0,10,0,no,no,"",https://sourcelibrary.org/book/695596247bd6d2cd1d620b31
69907e03b91bcb2db3f6da66,"SutikadhyayaVarahMihir1058GhaAlm5Shlf4DevanagariJyotish",Sanskrit,0,36,36,0,36,0,no,no,"",https://sourcelibrary.org/book/69907e03b91bcb2db3f6da66
697d9c9b72d515cb07bb3846,"Hermippus redivivus: or; the sage's triumph over old age and the grave",English,0,208,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697d9c9b72d515cb07bb3846
698255efb4dfc70a3675eb70,"A modest enquiry into the mystery of iniquity",English,0,668,10,0,10,0,no,no,"",https://sourcelibrary.org/book/698255efb4dfc70a3675eb70
6970e3629b09d309d780a26e,"Alchimyspiegel: oder kurz entworffene Practick; der gantzen chimischen Kunst",German,0,134,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6970e3629b09d309d780a26e
69520571ab34727b1f042c78,"Monas hieroglyphica",Latin,21,61,61,0,61,61,no,yes,"",https://sourcelibrary.org/book/69520571ab34727b1f042c78
6952b03577f38f6761bc211a,"Complete Works (1557 Basel edition)",Latin,3,797,797,0,797,796,no,yes,"",https://sourcelibrary.org/book/6952b03577f38f6761bc211a
69907cda5f855ec553e77c29,"Dwadash Bhava Phalam",Sanskrit,0,11,11,0,11,0,no,no,"",https://sourcelibrary.org/book/69907cda5f855ec553e77c29
6979260bf35c6bbfbfd252ed,"Clypeum veritatis; das ist Kurtze; jedoch gründliche Antwort",German,0,87,87,0,87,0,no,no,"",https://sourcelibrary.org/book/6979260bf35c6bbfbfd252ed
69527326ab34727b1f048b7a,"De Triplici Minimo et Mensura",Latin,0,270,270,0,270,270,no,yes,"",https://sourcelibrary.org/book/69527326ab34727b1f048b7a
697a4625c915282d8f071f5f,"Dialoghi di amore",Italian,0,526,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697a4625c915282d8f071f5f
697c8e146c65d07127a59f82,"Frater non frater; das ist: Eine hochnotdürfftige Verwarnung an die gottselige; fromme Discipul der H. gebenedeyten Societet des Rosencreutzes",Latin-German,0,54,54,0,54,0,no,no,"",https://sourcelibrary.org/book/697c8e146c65d07127a59f82
699050d07d19f3f2aac1e6e4,"Giordano Bruno: De Umbris Idearum (1582 First Edition)",Latin,0,251,100,0,100,0,no,no,"",https://sourcelibrary.org/book/699050d07d19f3f2aac1e6e4
6974b63e19126e775cf6d7d7,"L'Appel de Dieu et le refus des hommes",French,0,449,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6974b63e19126e775cf6d7d7
6974b64019126e775cf6d7df,"Arca thesauris opulenta",Latin,0,200,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6974b64019126e775cf6d7df
697d9ca0497b33476ec3a451,"Die Hebräischen Mysterien oder die älteste religiöse Freymaurerey",German,0,219,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697d9ca0497b33476ec3a451
699066bc249ce014347d1893,"Brhadyatra of Varahamihira",Sanskrit,0,92,92,0,92,0,no,no,"",https://sourcelibrary.org/book/699066bc249ce014347d1893
69907c485f855ec553e73532,"Siddhanta Sarvabhauma (Part 2)",Sanskrit,0,302,302,0,302,0,no,no,"",https://sourcelibrary.org/book/69907c485f855ec553e73532
6956ead7b5d89fc3ccb478d1,"La philosophie occulte (De occulta philosophia) Tome 2",French,0,344,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6956ead7b5d89fc3ccb478d1
69907da1aee9f4aa5859320c,"Chamatkar Chintamani Bhavadhyaya",Sanskrit,0,47,47,0,47,0,no,no,"",https://sourcelibrary.org/book/69907da1aee9f4aa5859320c
6970e37f9b09d309d780a2ca,"Antiquitates biblicae",Latin,0,984,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6970e37f9b09d309d780a2ca
698094203eab68ce935a3d93,"Libellus de executione eterne predestinationis",Latin,0,72,72,0,72,0,no,no,"",https://sourcelibrary.org/book/698094203eab68ce935a3d93
6974b644457dd8909910b9ed,"Arcanum hermeticae philosophiae opus",Latin,0,110,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6974b644457dd8909910b9ed
69907e0fb91bcb2db3f6ddfd,"SiddhantaShiromani837GhaAlm4Shlf5DevanagariJyotish",Sanskrit,0,327,327,0,327,0,no,no,"",https://sourcelibrary.org/book/69907e0fb91bcb2db3f6ddfd
699065163dc2ed39a49f06c3,"Spanda Karikas (The Divine Creative Pulsation)",Sanskrit,0,192,10,0,10,0,no,no,"",https://sourcelibrary.org/book/699065163dc2ed39a49f06c3
6992cda4ae978f7d415987b1,"三才圖會(四十二)",Chinese,0,80,80,0,80,0,no,no,"",https://sourcelibrary.org/book/6992cda4ae978f7d415987b1
699058601729589044135b9a,"Thoughts Are Things",English,0,202,98,0,98,0,no,no,"",https://sourcelibrary.org/book/699058601729589044135b9a
695677cbbe7c607c5f03acc3,"Operis medico-chymici pars altera - Basilica Philosophica",Latin,0,1557,10,0,10,0,no,no,"",https://sourcelibrary.org/book/695677cbbe7c607c5f03acc3
695930dc3bfe3bb44b6fbffd,"La Poule Noire (The Black Pullet)",French,0,128,10,0,10,0,no,no,"",https://sourcelibrary.org/book/695930dc3bfe3bb44b6fbffd
699069202f82e0fda4804235,"Jotisha Prasna Phala Ganana",Sanskrit,0,57,57,0,57,0,no,no,"",https://sourcelibrary.org/book/699069202f82e0fda4804235
6991ead42f801130a473e8be,"Notes et croquis: architecture civile; militaire et navale",Italian,0,60,60,0,60,0,no,no,"",https://sourcelibrary.org/book/6991ead42f801130a473e8be
69905f2040bc3a0478efaf14,"De Incantationibus",Latin,0,402,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69905f2040bc3a0478efaf14
6990619a3d9181cce82fb669,"The Witches of Northamptonshire",English,0,29,29,0,29,0,no,no,"",https://sourcelibrary.org/book/6990619a3d9181cce82fb669
6992cdd6c8c0c1ab515dcc7a,"三才圖會(五十六)",Chinese,0,89,89,0,89,0,no,no,"",https://sourcelibrary.org/book/6992cdd6c8c0c1ab515dcc7a
695594fe7bd6d2cd1d61e8c2,"Swedenborg Arcana Caelestia Vol. V (1750)",English,0,548,10,0,10,0,no,no,"",https://sourcelibrary.org/book/695594fe7bd6d2cd1d61e8c2
6953e46f77f38f6761bee559,"Sidereus Nuncius (Starry Messenger) - 1610 First Edition",Latin,0,68,68,0,68,0,no,no,"",https://sourcelibrary.org/book/6953e46f77f38f6761bee559
6978ee3a4dd45894c171ae9f,"Chymische Schrifften",German,0,451,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6978ee3a4dd45894c171ae9f
6953e9e71479a63c1108551c,"Elements of Algebra",English,0,642,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6953e9e71479a63c1108551c
697948777524bd991c5aa4dd,"Commentarius in Obadiam. Accessit Henoch",Latin,0,162,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697948777524bd991c5aa4dd
698fb78b6b95eeda7d2d2e1f,"Zur Farbenlehre; Zweyter Band",German,0,824,98,0,98,0,no,no,"",https://sourcelibrary.org/book/698fb78b6b95eeda7d2d2e1f
69776b9de832d9422ad6e0c0,"Das Brahmanische Religionssystem",German,0,660,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69776b9de832d9422ad6e0c0
6988a59e0d60689cec71ff35,"Der Rosenkreuzer in seiner Blösse. Zum Nutzen der Staaten hingestellt durch Zweifel wider die wahre Weisheit der so genannten ächten Freymäurer oder goldnen Rosenkreutzer des alten Systems",German,1,268,268,0,268,268,no,yes,"",https://sourcelibrary.org/book/6988a59e0d60689cec71ff35
6955801357e3b773024f528d,"The Library of Photius (English)",English,0,276,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6955801357e3b773024f528d
698255f2e7e5bb2407f7a97e,"Nodus sophicus enodatus. Das ist Erläuterung etlicher vornehmen philosophischen Schrifften. Kinder-Bett des Steins der Weisen",Latin-German,0,114,10,0,10,0,no,no,"",https://sourcelibrary.org/book/698255f2e7e5bb2407f7a97e
69525f53ab34727b1f046173,"Oration on the Dignity of Man",Latin,0,17,17,0,17,17,no,yes,"",https://sourcelibrary.org/book/69525f53ab34727b1f046173
69905ded2fd6a039938a017c,"Flagellum Daemonum",Latin,0,328,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69905ded2fd6a039938a017c
69942e8dd607f8e57e4b982c,"De Platonicae atque Aristotelicae Philosophiae Differentia",Greek,0,53,53,0,53,0,no,no,"",https://sourcelibrary.org/book/69942e8dd607f8e57e4b982c
69942eafb2f6748db4abf429,"Empedoclis et Parmenidis Fragmenta ex Simplicii Commentariis",Greek,0,88,88,0,88,0,no,no,"",https://sourcelibrary.org/book/69942eafb2f6748db4abf429
6990665e2ec9f7db5717a1dd,"Lagna Chandrika",Sanskrit,0,145,145,0,145,0,no,no,"",https://sourcelibrary.org/book/6990665e2ec9f7db5717a1dd
6953e35a77f38f6761bec7fa,"Way of Initiation",German-English,0,260,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6953e35a77f38f6761bec7fa
69905961aaa7f10ed4cfaf55,"The Rosicrucian Cosmo-Conception; or Christian Occult Science",English,0,550,100,0,100,0,no,no,"",https://sourcelibrary.org/book/69905961aaa7f10ed4cfaf55
69809420a9d6ab7a613ab629,"Libri V de vita longa",Latin,0,220,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69809420a9d6ab7a613ab629
699067d0249ce014347d41f8,"Bodleian Library MS. Digby 83",Latin,0,44,44,0,44,0,no,no,"",https://sourcelibrary.org/book/699067d0249ce014347d41f8
6992cd7443713c66ea636943,"武備志(九)",Chinese,0,89,89,0,89,0,no,no,"",https://sourcelibrary.org/book/6992cd7443713c66ea636943
695361cd9c494f9f9f042f19,"Ghayat al-Hakim (Arabic MS)",Arabic,0,129,10,0,10,0,no,no,"",https://sourcelibrary.org/book/695361cd9c494f9f9f042f19
698255f0ba923b56eda3c0bb,"Der Mystagog oder vom Ursprung und Entstehung aller Mysterien und Hieroglyphen der Alten welche auf die Freymaurerey Bezug haben",German,0,383,10,0,10,0,no,no,"",https://sourcelibrary.org/book/698255f0ba923b56eda3c0bb
69777387e832d9422ad6e0ca,"Bruno oder über das göttliche und natürliche Princip der Dinge",German,0,258,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69777387e832d9422ad6e0ca
697b079adfbc5a3161ad43fb,"Elucidatio secretorum; das ist; Erklärung der Geheimnussen. Experimenta. Hermetische Philosophia. Dicta Alani. Claves",German,0,576,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697b079adfbc5a3161ad43fb
6992cf3cf5b4f75c1a4c8518,"海國圖志(3)",Chinese,0,84,84,0,84,0,no,no,"",https://sourcelibrary.org/book/6992cf3cf5b4f75c1a4c8518
69905c85aaa7f10ed4cfbbc3,"The Principles of Nature",English,0,822,99,0,99,0,no,no,"",https://sourcelibrary.org/book/69905c85aaa7f10ed4cfbbc3
6958ea57d3a8928334815906,"Ekiken Zenshu (Collected Works Vol. 2)",Chinese,0,948,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6958ea57d3a8928334815906
697b079711cc8928b55ea3a6,"Duellum Glöselianum. Das ist; zwey unterschiedliche; und darzu wiederwertige Bedencken; uber der Frag; ob den Hungrischen Landständen die Freyheyt der Religion zu zulassen sey",Latin-German,0,74,74,0,74,0,no,no,"",https://sourcelibrary.org/book/697b079711cc8928b55ea3a6
6992cc33b81ed280ee32680b,"Planisphère céleste chinois (Chinese Celestial Star Chart)",Chinese,0,1,1,0,1,0,no,no,"",https://sourcelibrary.org/book/6992cc33b81ed280ee32680b
697b079611cc8928b55ea39a,"In nomine Jesu. Das ewige Evangelium",Latin-German,0,161,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697b079611cc8928b55ea39a
695573b6f63a7571091724f2,"Harmonika Stoicheia (Greek with English)",Greek/English,0,461,10,0,10,0,no,no,"",https://sourcelibrary.org/book/695573b6f63a7571091724f2
699062f5ef12272ffdc8e9d5,"De Civitate Dei",Latin,0,617,10,0,10,0,no,no,"",https://sourcelibrary.org/book/699062f5ef12272ffdc8e9d5
6953cf1d77f38f6761be6815,"Lucian Vol. 1 (Phalaris; Hippias; The Bath)",Greek,0,682,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6953cf1d77f38f6761be6815
6984e84d97e383e5dd001adc,"Philosophia de limbo",Latin,0,224,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6984e84d97e383e5dd001adc
